t,cam_center_x,face_x_asignada,distancia,conf_asignada
55.2000,1757.0,1777.5,20.5,0.8652
55.2333,1757.0,1778.8,21.8,
55.2667,1757.0,1780.2,23.2,
55.3000,1757.0,1781.5,24.5,0.8598
55.3333,1757.0,1782.0,25.0,
55.3667,1757.0,1782.5,25.5,
55.4000,1757.0,1783.0,26.0,0.8629
55.4333,1757.0,1783.7,26.7,
55.4667,1757.0,1784.3,27.3,
55.5000,1757.0,1785.0,28.0,0.8709
55.5333,1758.0,1784.3,26.3,
55.5667,1758.0,1783.7,25.7,
55.6000,1758.0,1783.0,25.0,0.8508
55.6333,1758.0,1785.8,27.8,
55.6667,1758.0,1788.7,30.7,
55.7000,1758.0,1791.5,33.5,0.8723
55.7333,1758.0,1796.8,38.8,
55.7667,1758.0,1802.2,44.2,
55.8000,1758.0,1807.5,49.5,0.8526
55.8333,1758.0,1808.7,50.7,
55.8667,1758.0,1809.8,51.8,
55.9000,1758.0,1811.0,53.0,0.8578
55.9333,1758.0,1806.8,48.8,
55.9667,1758.0,1802.7,44.7,
56.0000,1758.0,1798.5,40.5,0.8699
56.0333,1758.0,1797.0,39.0,
56.0667,1758.0,1795.5,37.5,
56.1000,1758.0,1794.0,36.0,0.8923
56.1333,1758.0,1781.8,23.8,
56.1667,1758.0,1769.7,11.7,
56.2000,1758.0,1757.5,0.5,0.9001
56.2333,1758.0,1762.0,4.0,
56.2667,1758.0,1766.5,8.5,
56.3000,1758.0,1771.0,13.0,0.7808
56.3333,1758.0,1749.5,8.5,
56.3667,1758.0,1728.0,30.0,
56.4000,1758.0,1706.5,51.5,0.8861
56.4333,1758.0,1707.5,50.5,
56.4667,1758.0,1708.5,49.5,
56.5000,1758.0,1709.5,48.5,0.8761
56.5333,1758.0,1657.8,100.2,
56.5667,1738.0,1606.2,131.8,
56.6000,1723.0,1554.5,168.5,0.9657
56.6333,1712.0,1545.5,166.5,
56.6667,1703.0,1536.5,166.5,
56.7000,1695.0,1527.5,167.5,0.9806
56.7333,1688.0,1528.8,159.2,
56.7667,1681.0,1530.2,150.8,
56.8000,1675.0,1531.5,143.5,0.9812
56.8333,1670.0,1529.0,141.0,
56.8667,1665.0,1526.5,138.5,
56.9000,1660.0,1524.0,136.0,0.9731
56.9333,1656.0,1515.7,140.3,
56.9667,1652.0,1507.3,144.7,
57.0000,1632.0,1499.0,133.0,0.9761
57.0333,1617.0,1499.0,118.0,
57.0667,1605.0,1499.0,106.0,
57.1000,1596.0,1499.0,97.0,0.9728
57.1333,1588.0,1498.8,89.2,
57.1667,1581.0,1498.7,82.3,
57.2000,1575.0,1498.5,76.5,0.9724
57.2333,1568.0,1505.3,62.7,
57.2667,1563.0,1512.2,50.8,
57.3000,1558.0,1519.0,39.0,0.9678
57.3333,1553.0,1530.7,22.3,
57.3667,1549.0,1542.3,6.7,
57.4000,1545.0,1554.0,9.0,0.9773
57.4333,1541.0,1556.3,15.3,
57.4667,1538.0,1558.7,20.7,
57.5000,1534.0,1561.0,27.0,0.9689
57.5333,1532.0,1559.7,27.7,
57.5667,1529.0,1558.3,29.3,
57.6000,1526.0,1557.0,31.0,0.9724
57.6333,1524.0,1556.7,32.7,
57.6667,1522.0,1556.3,34.3,
57.7000,1520.0,1556.0,36.0,0.9715
57.7333,1519.0,1555.2,36.2,
57.7667,1517.0,1554.3,37.3,
57.8000,1515.0,1553.5,38.5,0.9765
57.8333,1514.0,1551.7,37.7,
57.8667,1513.0,1549.8,36.8,
57.9000,1512.0,1548.0,36.0,0.9751
57.9333,1511.0,1551.0,40.0,
57.9667,1510.0,1554.0,44.0,
58.0000,1509.0,1557.0,48.0,0.9626
58.0333,1508.0,1555.2,47.2,
58.0667,1507.0,1553.3,46.3,
58.1000,1507.0,1551.5,44.5,0.9693
58.1333,1506.0,1545.8,39.8,
58.1667,1505.0,1540.2,35.2,
58.2000,1505.0,1534.5,29.5,0.9769
58.2333,1504.0,1533.5,29.5,
58.2667,1504.0,1532.5,28.5,
58.3000,1503.0,1531.5,28.5,0.9744
58.3333,1503.0,1531.7,28.7,
58.3667,1503.0,1531.8,28.8,
58.4000,1502.0,1532.0,30.0,0.9712
58.4333,1502.0,1532.0,30.0,
58.4667,1502.0,1532.0,30.0,
58.5000,1501.0,1532.0,31.0,0.9725
58.5333,1501.0,1531.0,30.0,
58.5667,1501.0,1530.0,29.0,
58.6000,1501.0,1529.0,28.0,0.9722
58.6333,1501.0,1529.3,28.3,
58.6667,1500.0,1529.7,29.7,
58.7000,1500.0,1530.0,30.0,0.9641
58.7333,1500.0,1531.7,31.7,
58.7667,1500.0,1533.3,33.3,
58.8000,1500.0,1535.0,35.0,0.9675
58.8333,1500.0,1536.2,36.2,
58.8667,1500.0,1537.3,37.3,
58.9000,1500.0,1538.5,38.5,0.9592
58.9333,1499.0,1540.2,41.2,
58.9667,1499.0,1541.8,42.8,
59.0000,1499.0,1543.5,44.5,0.9668
59.0333,1499.0,1543.3,44.3,
59.0667,1499.0,1543.2,44.2,
59.1000,1499.0,1543.0,44.0,0.9650
59.1333,1499.0,1542.3,43.3,
59.1667,1499.0,1541.7,42.7,
59.2000,1499.0,1541.0,42.0,0.9609
59.2333,1499.0,1543.2,44.2,
59.2667,1499.0,1545.3,46.3,
59.3000,1499.0,1547.5,48.5,0.9667
59.3333,1499.0,1545.7,46.7,
59.3667,1499.0,1543.8,44.8,
59.4000,1499.0,1542.0,43.0,0.9520
59.4333,1499.0,1551.8,52.8,
59.4667,1499.0,1561.7,62.7,
59.5000,1499.0,1571.5,72.5,0.9708
59.5333,1499.0,1570.5,71.5,
59.5667,1499.0,1569.5,70.5,
59.6000,1499.0,1568.5,69.5,0.9642
59.6333,1499.0,1567.5,68.5,
59.6667,1499.0,1566.5,67.5,
59.7000,1499.0,1565.5,66.5,0.9703
59.7333,1499.0,1566.7,67.7,
59.7667,1499.0,1567.8,68.8,
59.8000,1499.0,1569.0,70.0,0.9708
59.8333,1499.0,1570.5,71.5,
59.8667,1499.0,1572.0,73.0,
59.9000,1499.0,1573.5,74.5,0.9694
59.9333,1499.0,1574.7,75.7,
59.9667,1499.0,1575.8,76.8,
60.0000,1499.0,1577.0,78.0,0.9682
60.0333,1499.0,1577.8,78.8,
60.0667,1499.0,1578.7,79.7,
60.1000,1499.0,1579.5,80.5,0.9651
60.1333,1499.0,1580.0,81.0,
60.1667,1499.0,1580.5,81.5,
60.2000,1499.0,1581.0,82.0,0.9549
60.2333,1499.0,1581.0,82.0,
60.2667,1499.0,1581.0,82.0,
60.3000,1499.0,1581.0,82.0,0.9561
60.3333,1499.0,1579.3,80.3,
60.3667,1499.0,1577.7,78.7,
60.4000,1499.0,1576.0,77.0,0.9618
60.4333,1499.0,1570.8,71.8,
60.4667,1499.0,1565.7,66.7,
60.5000,1499.0,1560.5,61.5,0.9494
60.5333,1499.0,1558.0,59.0,
60.5667,1499.0,1555.5,56.5,
60.6000,1499.0,1553.0,54.0,0.9455
60.6333,1499.0,1553.8,54.8,
60.6667,1499.0,1554.7,55.7,
60.7000,1499.0,1555.5,56.5,0.9426
60.7333,1499.0,1552.2,53.2,
60.7667,1499.0,1548.8,49.8,
60.8000,1499.0,1545.5,46.5,0.9518
60.8333,1499.0,1552.3,53.3,
60.8667,1499.0,1559.2,60.2,
60.9000,1499.0,1566.0,67.0,0.9616
60.9333,1499.0,1561.7,62.7,
60.9667,1499.0,1557.3,58.3,
61.0000,1499.0,1553.0,54.0,0.9612
61.0333,1499.0,1552.5,53.5,
61.0667,1499.0,1552.0,53.0,
61.1000,1499.0,1551.5,52.5,0.9618
61.1333,1499.0,1548.8,49.8,
61.1667,1499.0,1546.2,47.2,
61.2000,1499.0,1543.5,44.5,0.9684
61.2333,1499.0,1544.0,45.0,
61.2667,1499.0,1544.5,45.5,
61.3000,1499.0,1545.0,46.0,0.9687
61.3333,1499.0,1543.3,44.3,
61.3667,1499.0,1541.7,42.7,
61.4000,1499.0,1540.0,41.0,0.9605
61.4333,1499.0,1538.0,39.0,
61.4667,1499.0,1536.0,37.0,
61.5000,1499.0,1534.0,35.0,0.9499
61.5333,1499.0,1537.8,38.8,
61.5667,1499.0,1541.7,42.7,
61.6000,1499.0,1545.5,46.5,0.9448
61.6333,1499.0,1547.2,48.2,
61.6667,1499.0,1548.8,49.8,
61.7000,1499.0,1550.5,51.5,0.9441
61.7333,1499.0,1548.7,49.7,
61.7667,1499.0,1546.8,47.8,
61.8000,1499.0,1545.0,46.0,0.9543
61.8333,1499.0,1549.8,50.8,
61.8667,1499.0,1554.7,55.7,
61.9000,1499.0,1559.5,60.5,0.9601
61.9333,1499.0,1560.2,61.2,
61.9667,1499.0,1560.8,61.8,
62.0000,1499.0,1561.5,62.5,0.9474
62.0333,1499.0,1558.3,59.3,
62.0667,1499.0,1555.2,56.2,
62.1000,1499.0,1552.0,53.0,0.9565
62.1333,1499.0,1550.7,51.7,
62.1667,1499.0,1549.3,50.3,
62.2000,1499.0,1548.0,49.0,0.9622
62.2333,1499.0,1550.3,51.3,
62.2667,1499.0,1552.7,53.7,
62.3000,1499.0,1555.0,56.0,0.9587
62.3333,1499.0,1561.7,62.7,
62.3667,1499.0,1568.3,69.3,
62.4000,1499.0,1575.0,76.0,0.9583
62.4333,1499.0,1572.3,73.3,
62.4667,1499.0,1569.7,70.7,
62.5000,1499.0,1567.0,68.0,0.9615
62.5333,1499.0,1578.0,79.0,
62.5667,1499.0,1589.0,90.0,
62.6000,1499.0,1600.0,101.0,0.9536
62.6333,1508.0,1605.2,97.2,
62.6667,1515.0,1610.3,95.3,
62.7000,1522.0,1615.5,93.5,0.9380
62.7333,1529.0,1615.2,86.2,
62.7667,1535.0,1614.8,79.8,
62.8000,1541.0,1614.5,73.5,0.9310
62.8333,1546.0,1621.3,75.3,
62.8667,1550.0,1628.2,78.2,
62.9000,1555.0,1635.0,80.0,0.9225
62.9333,1559.0,1640.2,81.2,
62.9667,1562.0,1645.3,83.3,
63.0000,1566.0,1650.5,84.5,0.9332
63.0333,1569.0,1655.0,86.0,
63.0667,1572.0,1659.5,87.5,
63.1000,1574.0,1664.0,90.0,0.9436
63.1333,1577.0,1663.7,86.7,
63.1667,1579.0,1663.3,84.3,
63.2000,1581.0,1663.0,82.0,0.9108
63.2333,1583.0,1663.5,80.5,
63.2667,1585.0,1664.0,79.0,
63.3000,1586.0,1664.5,78.5,0.9138
63.3333,1588.0,1661.2,73.2,
63.3667,1589.0,1657.8,68.8,
63.4000,1590.0,1654.5,64.5,0.9162
63.4333,1592.0,1655.2,63.2,
63.4667,1593.0,1655.8,62.8,
63.5000,1594.0,1656.5,62.5,0.9304
63.5333,1594.0,1656.0,62.0,
63.5667,1595.0,1655.5,60.5,
63.6000,1596.0,1655.0,59.0,0.9267
63.6333,1597.0,1657.5,60.5,
63.6667,1597.0,1660.0,63.0,
63.7000,1598.0,1662.5,64.5,0.9377
63.7333,1598.0,1658.7,60.7,
63.7667,1599.0,1654.8,55.8,
63.8000,1599.0,1651.0,52.0,0.9343
63.8333,1600.0,1650.0,50.0,
63.8667,1600.0,1649.0,49.0,
63.9000,1601.0,1648.0,47.0,0.9504
63.9333,1601.0,1644.2,43.2,
63.9667,1601.0,1640.3,39.3,
64.0000,1601.0,1636.5,35.5,0.9406
64.0333,1602.0,1637.0,35.0,
64.0667,1602.0,1637.5,35.5,
64.1000,1602.0,1638.0,36.0,0.9380
64.1333,1602.0,1639.5,37.5,
64.1667,1603.0,1641.0,38.0,
64.2000,1603.0,1642.5,39.5,0.9315
64.2333,1603.0,1638.0,35.0,
64.2667,1603.0,1633.5,30.5,
64.3000,1603.0,1629.0,26.0,0.9381
64.3333,1603.0,1624.2,21.2,
64.3667,1603.0,1619.3,16.3,
64.4000,1603.0,1614.5,11.5,0.9339
64.4333,1604.0,1603.5,0.5,
64.4667,1604.0,1592.5,11.5,
64.5000,1604.0,1581.5,22.5,0.9596
64.5333,1604.0,1577.7,26.3,
64.5667,1604.0,1573.8,30.2,
64.6000,1604.0,1570.0,34.0,0.9607
64.6333,1604.0,1568.3,35.7,
64.6667,1604.0,1566.7,37.3,
64.7000,1604.0,1565.0,39.0,0.9594
64.7333,1604.0,1564.8,39.2,
64.7667,1604.0,1564.7,39.3,
64.8000,1604.0,1564.5,39.5,0.9513
64.8333,1604.0,1568.0,36.0,
64.8667,1604.0,1571.5,32.5,
64.9000,1604.0,1575.0,29.0,0.9498
64.9333,1604.0,1574.8,29.2,
64.9667,1604.0,1574.7,29.3,
65.0000,1604.0,1574.5,29.5,0.9536
65.0333,1604.0,1573.0,31.0,
65.0667,1604.0,1571.5,32.5,
65.1000,1604.0,1570.0,34.0,0.9614
65.1333,1604.0,1566.7,37.3,
65.1667,1604.0,1563.3,40.7,
65.2000,1605.0,1560.0,45.0,0.9704
65.2333,1605.0,1556.3,48.7,
65.2667,1605.0,1552.7,52.3,
65.3000,1605.0,1549.0,56.0,0.9807
65.3333,1605.0,1548.8,56.2,
65.3667,1605.0,1548.7,56.3,
65.4000,1605.0,1548.5,56.5,0.9767
65.4333,1605.0,1553.5,51.5,
65.4667,1605.0,1558.5,46.5,
65.5000,1605.0,1563.5,41.5,0.9588
65.5333,1605.0,1564.3,40.7,
65.5667,1605.0,1565.2,39.8,
65.6000,1605.0,1566.0,39.0,0.9604
65.6333,1605.0,1566.2,38.8,
65.6667,1605.0,1566.3,38.7,
65.7000,1605.0,1566.5,38.5,0.9416
65.7333,1605.0,1567.7,37.3,
65.7667,1605.0,1568.8,36.2,
65.8000,1605.0,1570.0,35.0,0.9567
65.8333,1605.0,1575.0,30.0,
65.8667,1605.0,1580.0,25.0,
65.9000,1605.0,1585.0,20.0,0.9519
65.9333,1605.0,1589.5,15.5,
65.9667,1605.0,1594.0,11.0,
66.0000,1605.0,1598.5,6.5,0.9329
66.0333,1605.0,1604.7,0.3,
66.0667,1605.0,1610.8,5.8,
66.1000,1605.0,1617.0,12.0,0.9291
66.1333,1605.0,1614.8,9.8,
66.1667,1605.0,1612.7,7.7,
66.2000,1605.0,1610.5,5.5,0.9346
66.2333,1605.0,1612.0,7.0,
66.2667,1605.0,1613.5,8.5,
66.3000,1605.0,1615.0,10.0,0.9364
66.3333,1605.0,1609.3,4.3,
66.3667,1605.0,1603.7,1.3,
66.4000,1605.0,1598.0,7.0,0.9496
66.4333,1605.0,1603.5,1.5,
66.4667,1605.0,1609.0,4.0,
66.5000,1605.0,1614.5,9.5,0.9257
66.5333,1605.0,1617.2,12.2,
66.5667,1605.0,1619.8,14.8,
66.6000,1605.0,1622.5,17.5,0.9034
66.6333,1605.0,1618.0,13.0,
66.6667,1605.0,1613.5,8.5,
66.7000,1605.0,1609.0,4.0,0.9284
66.7333,1605.0,1606.7,1.7,
66.7667,1605.0,1604.3,0.7,
66.8000,1605.0,1602.0,3.0,0.9300
66.8333,1605.0,1604.7,0.3,
66.8667,1605.0,1607.3,2.3,
66.9000,1605.0,1610.0,5.0,0.9419
66.9333,1605.0,1609.0,4.0,
66.9667,1605.0,1608.0,3.0,
67.0000,1605.0,1607.0,2.0,0.9303
67.0333,1605.0,1605.5,0.5,
67.0667,1605.0,1604.0,1.0,
67.1000,1605.0,1602.5,2.5,0.9196
67.1333,1605.0,1605.2,0.2,
67.1667,1605.0,1607.8,2.8,
67.2000,1605.0,1610.5,5.5,0.8971
67.2333,1605.0,1602.3,2.7,
67.2667,1605.0,1594.2,10.8,
67.3000,1605.0,1586.0,19.0,0.9227
67.3333,1605.0,1585.2,19.8,
67.3667,1605.0,1584.3,20.7,
67.4000,1605.0,1583.5,21.5,0.9426
67.4333,1605.0,1582.5,22.5,
67.4667,1605.0,1581.5,23.5,
67.5000,1605.0,1580.5,24.5,0.9374
67.5333,1605.0,1585.3,19.7,
67.5667,1605.0,1590.2,14.8,
67.6000,1605.0,1595.0,10.0,0.9389
67.6333,1605.0,1598.3,6.7,
67.6667,1605.0,1601.7,3.3,
67.7000,1605.0,1605.0,0.0,0.9310
67.7333,1605.0,1603.0,2.0,
67.7667,1605.0,1601.0,4.0,
67.8000,1605.0,1599.0,6.0,0.9425
67.8333,1605.0,1599.8,5.2,
67.8667,1605.0,1600.7,4.3,
67.9000,1605.0,1601.5,3.5,0.9391
67.9333,1605.0,1596.8,8.2,
67.9667,1605.0,1592.2,12.8,
68.0000,1605.0,1587.5,17.5,0.9492
68.0333,1605.0,1590.8,14.2,
68.0667,1605.0,1594.2,10.8,
68.1000,1605.0,1597.5,7.5,0.9505
68.1333,1605.0,1587.3,17.7,
68.1667,1605.0,1577.2,27.8,
68.2000,1605.0,1567.0,38.0,0.9323
68.2333,1605.0,1560.7,44.3,
68.2667,1605.0,1554.3,50.7,
68.3000,1605.0,1548.0,57.0,0.9346
68.3333,1605.0,1549.5,55.5,
68.3667,1605.0,1551.0,54.0,
68.4000,1605.0,1552.5,52.5,0.9276
68.4333,1605.0,1559.2,45.8,
68.4667,1605.0,1565.8,39.2,
68.5000,1605.0,1572.5,32.5,0.9265
68.5333,1605.0,1571.8,33.2,
68.5667,1605.0,1571.2,33.8,
68.6000,1605.0,1570.5,34.5,0.9265
68.6333,1605.0,1574.8,30.2,
68.6667,1605.0,1579.2,25.8,
68.7000,1605.0,1583.5,21.5,0.9267
68.7333,1605.0,1589.7,15.3,
68.7667,1605.0,1595.8,9.2,
68.8000,1605.0,1602.0,3.0,0.9311
68.8333,1605.0,1597.2,7.8,
68.8667,1605.0,1592.3,12.7,
68.9000,1605.0,1587.5,17.5,0.9210
68.9333,1605.0,1587.0,18.0,
68.9667,1605.0,1586.5,18.5,
69.0000,1605.0,1586.0,19.0,0.9380
69.0333,1605.0,1585.0,20.0,
69.0667,1605.0,1584.0,21.0,
69.1000,1605.0,1583.0,22.0,0.9359
69.1333,1605.0,1584.0,21.0,
69.1667,1605.0,1585.0,20.0,
69.2000,1605.0,1586.0,19.0,0.9244
69.2333,1605.0,1584.8,20.2,
69.2667,1605.0,1583.7,21.3,
69.3000,1605.0,1582.5,22.5,0.9353
69.3333,1605.0,1582.0,23.0,
69.3667,1605.0,1581.5,23.5,
69.4000,1605.0,1581.0,24.0,0.9370
69.4333,1605.0,1588.0,17.0,
69.4667,1605.0,1595.0,10.0,
69.5000,1605.0,1602.0,3.0,0.9303
69.5333,1605.0,1599.8,5.2,
69.5667,1605.0,1597.7,7.3,
69.6000,1605.0,1595.5,9.5,0.9540
69.6333,1605.0,1597.2,7.8,
69.6667,1605.0,1598.8,6.2,
69.7000,1605.0,1600.5,4.5,0.9467
69.7333,1605.0,1608.5,3.5,
69.7667,1605.0,1616.5,11.5,
69.8000,1605.0,1624.5,19.5,0.9513
69.8333,1605.0,1630.0,25.0,
69.8667,1605.0,1635.5,30.5,
69.9000,1605.0,1641.0,36.0,0.9594
69.9333,1605.0,1639.3,34.3,
69.9667,1605.0,1637.7,32.7,
70.0000,1605.0,1636.0,31.0,0.9505
70.0333,1605.0,1633.3,28.3,
70.0667,1605.0,1630.7,25.7,
70.1000,1605.0,1628.0,23.0,0.9437
70.1333,1605.0,1618.2,13.2,
70.1667,1605.0,1608.3,3.3,
70.2000,1605.0,1598.5,6.5,0.9325
70.2333,1605.0,1591.5,13.5,
70.2667,1605.0,1584.5,20.5,
70.3000,1605.0,1577.5,27.5,0.9387
70.3333,1605.0,1577.8,27.2,
70.3667,1605.0,1578.2,26.8,
70.4000,1605.0,1578.5,26.5,0.9497
70.4333,1605.0,1577.2,27.8,
70.4667,1605.0,1575.8,29.2,
70.5000,1605.0,1574.5,30.5,0.9388
70.5333,1605.0,1577.2,27.8,
70.5667,1605.0,1579.8,25.2,
70.6000,1605.0,1582.5,22.5,0.9481
70.6333,1605.0,1586.0,19.0,
70.6667,1605.0,1589.5,15.5,
70.7000,1605.0,1593.0,12.0,0.9290
70.7333,1605.0,1596.8,8.2,
70.7667,1605.0,1600.7,4.3,
70.8000,1605.0,1604.5,0.5,0.9312
70.8333,1605.0,1605.3,0.3,
70.8667,1605.0,1606.2,1.2,
70.9000,1605.0,1607.0,2.0,0.9283
70.9333,1605.0,1606.3,1.3,
70.9667,1605.0,1605.7,0.7,
71.0000,1605.0,1605.0,0.0,0.9366
71.0333,1605.0,1603.8,1.2,
71.0667,1605.0,1602.7,2.3,
71.1000,1605.0,1601.5,3.5,0.9364
71.1333,1605.0,1600.3,4.7,
71.1667,1605.0,1599.2,5.8,
71.2000,1605.0,1598.0,7.0,0.9302
71.2333,1605.0,1599.2,5.8,
71.2667,1605.0,1600.3,4.7,
71.3000,1605.0,1601.5,3.5,0.9357
71.3333,1605.0,1602.8,2.2,
71.3667,1605.0,1604.2,0.8,
71.4000,1605.0,1605.5,0.5,0.9305
71.4333,1605.0,1606.5,1.5,
71.4667,1605.0,1607.5,2.5,
71.5000,1605.0,1608.5,3.5,0.9365
71.5333,1605.0,1608.5,3.5,
71.5667,1605.0,1608.5,3.5,
71.6000,1605.0,1608.5,3.5,0.9346
71.6333,1605.0,1606.7,1.7,
71.6667,1605.0,1604.8,0.2,
71.7000,1605.0,1603.0,2.0,0.9267
71.7333,1605.0,1602.8,2.2,
71.7667,1605.0,1602.7,2.3,
71.8000,1605.0,1602.5,2.5,0.9215
71.8333,1605.0,1604.7,0.3,
71.8667,1605.0,1606.8,1.8,
71.9000,1605.0,1609.0,4.0,0.9431
71.9333,1605.0,1611.3,6.3,
71.9667,1605.0,1613.7,8.7,
72.0000,1605.0,1616.0,11.0,0.9219
72.0333,1605.0,1613.2,8.2,
72.0667,1605.0,1610.3,5.3,
72.1000,1605.0,1607.5,2.5,0.9311
72.1333,1605.0,1601.0,4.0,
72.1667,1605.0,1594.5,10.5,
72.2000,1605.0,1588.0,17.0,0.9235
72.2333,1605.0,1586.0,19.0,
72.2667,1605.0,1584.0,21.0,
72.3000,1605.0,1582.0,23.0,0.9118
72.3333,1605.0,1582.7,22.3,
72.3667,1605.0,1583.3,21.7,
72.4000,1605.0,1584.0,21.0,0.8942
72.4333,1605.0,1584.0,21.0,
72.4667,1605.0,1584.0,21.0,
72.5000,1605.0,1584.0,21.0,0.8857
72.5333,1605.0,1582.2,22.8,
72.5667,1605.0,1580.3,24.7,
72.6000,1605.0,1578.5,26.5,0.8907
72.6333,1605.0,1577.0,28.0,
72.6667,1605.0,1575.5,29.5,
72.7000,1605.0,1574.0,31.0,0.9103
72.7333,1605.0,1571.7,33.3,
72.7667,1605.0,1569.3,35.7,
72.8000,1605.0,1567.0,38.0,0.9125
72.8333,1605.0,1554.2,50.8,
72.8667,1605.0,1541.3,63.7,
72.9000,1605.0,1528.5,76.5,0.9371
72.9333,1605.0,1534.3,70.7,
72.9667,1605.0,1540.2,64.8,
73.0000,1605.0,1546.0,59.0,0.9649
73.0333,1605.0,1537.0,68.0,
73.0667,1605.0,1528.0,77.0,
73.1000,1605.0,1519.0,86.0,0.9574
73.1333,1605.0,1518.0,87.0,
73.1667,1605.0,1517.0,88.0,
73.2000,1605.0,1516.0,89.0,0.9568
73.2333,1605.0,1516.7,88.3,
73.2667,1605.0,1517.3,87.7,
73.3000,1605.0,1518.0,87.0,0.9645
73.3333,1605.0,1518.2,86.8,
73.3667,1605.0,1518.3,86.7,
73.4000,1605.0,1518.5,86.5,0.9609
73.4333,1605.0,1524.5,80.5,
73.4667,1605.0,1530.5,74.5,
73.5000,1605.0,1536.5,68.5,0.9415
73.5333,1605.0,1535.3,69.7,
